snapshot_id,client_id,snapshot_date,aum_value,target_allocation_equity,target_allocation_bonds,target_allocation_cash,actual_allocation_equity,actual_allocation_bonds,actual_allocation_cash,drift_pct,goal_progress_pct,ytd_return,benchmark_return,risk_score
PS2418,C0135,2025-05-10,18322392.16,0.75,0.2,0.05,0.798,0.152,0.05,4.8,61.4,0.1354,0.0088,4.4
PS2419,C0135,2025-06-09,18700494.28,0.75,0.2,0.05,0.803,0.147,0.05,5.3,56.3,0.1669,0.0249,4.4
PS2420,C0135,2025-07-09,18041039.24,0.75,0.2,0.05,0.78,0.17,0.05,3.0,54.1,-0.0512,-0.0154,4.4
PS2421,C0135,2025-08-08,18395190.14,0.75,0.2,0.05,0.779,0.171,0.05,2.9,62.7,0.0594,0.0249,4.4
PS2422,C0135,2025-09-07,18520722.59,0.75,0.2,0.05,0.787,0.163,0.05,3.7,61.8,0.2261,0.0049,4.4
PS2423,C0135,2025-10-07,17912312.02,0.75,0.2,0.05,0.786,0.164,0.05,3.6,62.8,-0.0529,-0.0109,4.4
PS2424,C0135,2025-11-06,17763243.17,0.75,0.2,0.05,0.778,0.172,0.05,2.8,73.1,0.1888,0.0047,4.4
PS2425,C0135,2025-12-06,17579064.45,0.75,0.2,0.05,0.899,0.051,0.05,14.9,70.8,0.0069,0.0138,4.4
PS2426,C0135,2026-01-05,17375638.58,0.75,0.2,0.05,0.844,0.106,0.05,9.4,75.0,-0.0959,-0.0173,4.4
PS2427,C0135,2026-02-04,17808345.96,0.75,0.2,0.05,0.743,0.207,0.05,0.7,78.2,0.0379,0.0059,4.4
PS2428,C0135,2026-03-06,17613042.31,0.75,0.2,0.05,0.745,0.205,0.05,0.5,70.4,-0.1313,-0.0329,4.4
PS2429,C0135,2026-04-05,18807721.39,0.75,0.2,0.05,0.724,0.226,0.05,2.6,76.9,-0.0296,-0.0171,4.4
PS2430,C0135,2026-05-05,18823825.57,0.75,0.2,0.05,0.655,0.295,0.05,9.5,66.4,0.0615,0.0234,4.4
PS2431,C0136,2024-12-11,3636077.31,0.75,0.2,0.05,0.708,0.242,0.05,4.2,42.7,0.0678,0.0215,4.0
PS2432,C0136,2025-01-10,3701767.82,0.75,0.2,0.05,0.72,0.23,0.05,3.0,53.1,0.0985,-0.013,4.0
PS2433,C0136,2025-02-09,3701009.42,0.75,0.2,0.05,0.845,0.105,0.05,9.5,46.5,0.1811,-0.0249,4.0
PS2434,C0136,2025-03-11,3689579.85,0.75,0.2,0.05,0.695,0.255,0.05,5.5,57.2,0.0238,0.0054,4.0
PS2435,C0136,2025-04-10,3751966.51,0.75,0.2,0.05,0.691,0.259,0.05,5.9,54.9,-0.0252,-0.0403,4.0
PS2436,C0136,2025-05-10,3773832.89,0.75,0.2,0.05,0.781,0.169,0.05,3.1,59.5,0.0647,-0.0061,4.0
PS2437,C0136,2025-06-09,3873529.56,0.75,0.2,0.05,0.764,0.186,0.05,1.4,64.6,0.0192,0.0362,4.0
PS2438,C0136,2025-07-09,3689774.54,0.75,0.2,0.05,0.809,0.141,0.05,5.9,54.7,-0.0377,-0.0046,4.0
PS2439,C0136,2025-08-08,3920552.07,0.75,0.2,0.05,0.807,0.143,0.05,5.7,66.1,0.0988,0.0338,4.0
PS2440,C0136,2025-09-07,4116180.6,0.75,0.2,0.05,0.663,0.287,0.05,8.7,71.1,-0.0404,0.0032,4.0
PS2441,C0136,2025-10-07,4392237.39,0.75,0.2,0.05,0.76,0.19,0.05,1.0,55.5,0.0183,-0.0029,4.0
PS2442,C0136,2025-11-06,4288080.97,0.75,0.2,0.05,0.747,0.203,0.05,0.3,68.5,0.0878,-0.0179,4.0
PS2443,C0136,2025-12-06,4355637.69,0.75,0.2,0.05,0.771,0.179,0.05,2.1,57.6,0.0941,-0.0139,4.0
PS2444,C0136,2026-01-05,4340568.66,0.75,0.2,0.05,0.649,0.301,0.05,10.1,71.2,0.152,-0.0031,4.0
PS2445,C0136,2026-02-04,4427977.16,0.75,0.2,0.05,0.782,0.168,0.05,3.2,68.4,0.1664,-0.0022,4.0
PS2446,C0136,2026-03-06,4470986.99,0.75,0.2,0.05,0.741,0.209,0.05,0.9,72.4,-0.1885,0.0174,4.0
PS2447,C0136,2026-04-05,4696473.24,0.75,0.2,0.05,0.755,0.195,0.05,0.5,77.0,0.0544,0.0152,4.0
PS2448,C0136,2026-05-05,4769788.21,0.75,0.2,0.05,0.794,0.156,0.05,4.4,77.5,-0.0074,0.0533,4.0
PS2449,C0137,2024-12-11,2668742.92,0.55,0.35,0.1,0.604,0.296,0.1,5.4,58.4,0.0727,-0.0067,6.8
PS2450,C0137,2025-01-10,2797375.25,0.55,0.35,0.1,0.628,0.272,0.1,7.8,50.1,0.0846,-0.0258,6.8
PS2451,C0137,2025-02-09,2837465.31,0.55,0.35,0.1,0.628,0.272,0.1,7.8,53.8,-0.129,-0.017,6.8
PS2452,C0137,2025-03-11,2798556.72,0.55,0.35,0.1,0.565,0.335,0.1,1.5,47.8,0.0534,0.008,6.8
PS2453,C0137,2025-04-10,2808243.28,0.55,0.35,0.1,0.633,0.267,0.1,8.3,54.3,0.009,0.0106,6.8
PS2454,C0137,2025-05-10,2831260.38,0.55,0.35,0.1,0.569,0.331,0.1,1.9,47.7,-0.0233,0.0086,6.8
PS2455,C0137,2025-06-09,2937013.43,0.55,0.35,0.1,0.525,0.375,0.1,2.5,55.3,0.0331,-0.0332,6.8
PS2456,C0137,2025-07-09,3049187.35,0.55,0.35,0.1,0.678,0.222,0.1,12.8,57.9,0.1433,-0.0077,6.8
PS2457,C0137,2025-08-08,3131825.11,0.55,0.35,0.1,0.587,0.313,0.1,3.7,55.8,0.0476,-0.0254,6.8
PS2458,C0137,2025-09-07,3083605.95,0.55,0.35,0.1,0.543,0.357,0.1,0.7,67.5,0.1272,0.0132,6.8
PS2459,C0137,2025-10-07,3255646.83,0.55,0.35,0.1,0.444,0.456,0.1,10.6,65.1,0.006,0.0161,6.8
PS2460,C0137,2025-11-06,3083245.21,0.55,0.35,0.1,0.517,0.383,0.1,3.3,68.3,0.127,0.0371,6.8
PS2461,C0137,2025-12-06,3005875.86,0.55,0.35,0.1,0.519,0.381,0.1,3.1,58.3,-0.0361,0.0322,6.8
PS2462,C0137,2026-01-05,2988422.07,0.55,0.35,0.1,0.586,0.314,0.1,3.6,60.0,0.0702,0.0013,6.8
PS2463,C0137,2026-02-04,2856127.5,0.55,0.35,0.1,0.515,0.385,0.1,3.5,62.7,0.1239,0.0214,6.8
PS2464,C0137,2026-03-06,2838036.39,0.55,0.35,0.1,0.525,0.375,0.1,2.5,73.4,0.0789,-0.0269,6.8
PS2465,C0137,2026-04-05,2920417.07,0.55,0.35,0.1,0.49,0.41,0.1,6.0,72.3,-0.1241,-0.0204,6.8
PS2466,C0137,2026-05-05,2784531.93,0.55,0.35,0.1,0.544,0.356,0.1,0.6,76.8,0.0431,-0.0051,6.8
PS2467,C0138,2024-12-11,176869.22,0.75,0.2,0.05,0.729,0.221,0.05,2.1,44.7,0.241,-0.0357,4.3
PS2468,C0138,2025-01-10,186906.96,0.75,0.2,0.05,0.734,0.216,0.05,1.6,58.9,-0.011,0.021,4.3
PS2469,C0138,2025-02-09,194016.95,0.75,0.2,0.05,0.787,0.163,0.05,3.7,62.1,0.0282,0.0424,4.3
PS2470,C0138,2025-03-11,207513.53,0.75,0.2,0.05,0.822,0.128,0.05,7.2,55.2,0.0154,-0.0278,4.3
PS2471,C0138,2025-04-10,209294.32,0.75,0.2,0.05,0.711,0.239,0.05,3.9,50.7,0.0156,-0.0085,4.3
PS2472,C0138,2025-05-10,208041.58,0.75,0.2,0.05,0.692,0.258,0.05,5.8,55.9,0.042,-0.0174,4.3
PS2473,C0138,2025-06-09,205003.23,0.75,0.2,0.05,0.698,0.252,0.05,5.2,66.8,0.0773,0.0342,4.3
PS2474,C0138,2025-07-09,194170.21,0.75,0.2,0.05,0.703,0.247,0.05,4.7,69.9,-0.0945,-0.0056,4.3
PS2475,C0138,2025-08-08,188337.52,0.75,0.2,0.05,0.785,0.165,0.05,3.5,62.1,-0.0929,0.0226,4.3
PS2476,C0138,2025-09-07,205137.19,0.75,0.2,0.05,0.707,0.243,0.05,4.3,69.3,0.0008,0.0006,4.3
PS2477,C0138,2025-10-07,208068.82,0.75,0.2,0.05,0.777,0.173,0.05,2.7,68.4,0.0784,0.0305,4.3
PS2478,C0138,2025-11-06,203999.54,0.75,0.2,0.05,0.754,0.196,0.05,0.4,65.9,0.0502,0.0127,4.3
PS2479,C0138,2025-12-06,192169.71,0.75,0.2,0.05,0.743,0.207,0.05,0.7,65.6,0.112,0.0001,4.3
PS2480,C0138,2026-01-05,179149.78,0.75,0.2,0.05,0.854,0.096,0.05,10.4,65.6,0.0733,0.0004,4.3
PS2481,C0138,2026-02-04,177227.65,0.75,0.2,0.05,0.796,0.154,0.05,4.6,73.8,0.1147,-0.0016,4.3
PS2482,C0138,2026-03-06,177780.4,0.75,0.2,0.05,0.757,0.193,0.05,0.7,63.5,-0.0294,-0.017,4.3
PS2483,C0138,2026-04-05,187493.3,0.75,0.2,0.05,0.855,0.095,0.05,10.5,73.6,0.1069,-0.0024,4.3
PS2484,C0138,2026-05-05,187113.28,0.75,0.2,0.05,0.815,0.135,0.05,6.5,71.8,0.0029,0.0033,4.3
PS2485,C0139,2024-12-11,3203358.2,0.55,0.35,0.1,0.567,0.333,0.1,1.7,46.3,0.111,0.0268,6.2
PS2486,C0139,2025-01-10,3160026.57,0.55,0.35,0.1,0.516,0.384,0.1,3.4,53.2,0.0121,-0.02,6.2
PS2487,C0139,2025-02-09,3404634.89,0.55,0.35,0.1,0.496,0.404,0.1,5.4,50.2,0.1532,-0.003,6.2
PS2488,C0139,2025-03-11,3249037.9,0.55,0.35,0.1,0.588,0.312,0.1,3.8,43.3,0.0132,-0.0274,6.2
PS2489,C0139,2025-04-10,3211863.93,0.55,0.35,0.1,0.513,0.387,0.1,3.7,61.6,0.0095,0.0353,6.2
PS2490,C0139,2025-05-10,3315068.7,0.55,0.35,0.1,0.523,0.377,0.1,2.7,59.1,0.1255,-0.0337,6.2
PS2491,C0139,2025-06-09,3336808.4,0.55,0.35,0.1,0.482,0.418,0.1,6.8,65.0,0.0785,0.0274,6.2
PS2492,C0139,2025-07-09,3339909.55,0.55,0.35,0.1,0.578,0.322,0.1,2.8,64.3,0.04,0.0528,6.2
PS2493,C0139,2025-08-08,3216942.41,0.55,0.35,0.1,0.534,0.366,0.1,1.6,50.1,0.1277,-0.0057,6.2
PS2494,C0139,2025-09-07,3016581.42,0.55,0.35,0.1,0.651,0.249,0.1,10.1,69.7,0.102,-0.0031,6.2
PS2495,C0139,2025-10-07,2924629.06,0.55,0.35,0.1,0.534,0.366,0.1,1.6,66.1,0.0271,0.0087,6.2
PS2496,C0139,2025-11-06,2926991.08,0.55,0.35,0.1,0.543,0.357,0.1,0.7,76.0,0.1101,0.0753,6.2
PS2497,C0139,2025-12-06,2942245.29,0.55,0.35,0.1,0.625,0.275,0.1,7.5,72.0,0.0278,0.0008,6.2
PS2498,C0139,2026-01-05,3021828.87,0.55,0.35,0.1,0.614,0.286,0.1,6.4,70.3,0.0982,-0.041,6.2
PS2499,C0139,2026-02-04,3100609.29,0.55,0.35,0.1,0.533,0.367,0.1,1.7,68.0,-0.0234,0.0061,6.2
PS2500,C0139,2026-03-06,3152696.03,0.55,0.35,0.1,0.545,0.355,0.1,0.5,71.9,0.027,0.0241,6.2
PS2501,C0139,2026-04-05,3068075.01,0.55,0.35,0.1,0.593,0.307,0.1,4.3,77.1,0.0438,0.0433,6.2
PS2502,C0139,2026-05-05,3155000.85,0.55,0.35,0.1,0.43,0.47,0.1,12.0,74.6,0.0241,0.0375,6.2
PS2503,C0140,2024-12-11,755147.71,0.55,0.35,0.1,0.539,0.361,0.1,1.1,52.4,-0.0571,0.0555,1.6
PS2504,C0140,2025-01-10,779754.33,0.55,0.35,0.1,0.554,0.346,0.1,0.4,51.3,0.0118,-0.0326,1.6
PS2505,C0140,2025-02-09,736451.11,0.55,0.35,0.1,0.462,0.438,0.1,8.8,48.8,0.1054,-0.0279,1.6
PS2506,C0140,2025-03-11,748368.15,0.55,0.35,0.1,0.568,0.332,0.1,1.8,56.1,0.088,0.0517,1.6
PS2507,C0140,2025-04-10,695866.3,0.55,0.35,0.1,0.46,0.44,0.1,9.0,51.0,0.0639,0.0682,1.6
PS2508,C0140,2025-05-10,728518.35,0.55,0.35,0.1,0.562,0.338,0.1,1.2,50.9,-0.0178,0.0012,1.6
PS2509,C0140,2025-06-09,735467.14,0.55,0.35,0.1,0.431,0.469,0.1,11.9,58.2,0.0676,0.0231,1.6
PS2510,C0140,2025-07-09,746575.54,0.55,0.35,0.1,0.542,0.358,0.1,0.8,65.0,0.0451,-0.0016,1.6
PS2511,C0140,2025-08-08,786258.56,0.55,0.35,0.1,0.603,0.297,0.1,5.3,56.7,0.0567,0.0224,1.6
PS2512,C0140,2025-09-07,734403.54,0.55,0.35,0.1,0.536,0.364,0.1,1.4,66.3,0.0113,0.0344,1.6
PS2513,C0140,2025-10-07,753304.82,0.55,0.35,0.1,0.619,0.281,0.1,6.9,62.6,0.1352,0.0183,1.6
PS2514,C0140,2025-11-06,770555.08,0.55,0.35,0.1,0.609,0.291,0.1,5.9,67.2,0.1707,-0.0027,1.6
PS2515,C0140,2025-12-06,791227.36,0.55,0.35,0.1,0.632,0.268,0.1,8.2,72.7,0.1613,-0.029,1.6
PS2516,C0140,2026-01-05,791364.24,0.55,0.35,0.1,0.534,0.366,0.1,1.6,67.1,0.1261,-0.0131,1.6
PS2517,C0140,2026-02-04,774708.62,0.55,0.35,0.1,0.498,0.402,0.1,5.2,75.6,0.0238,-0.0112,1.6
PS2518,C0140,2026-03-06,774207.5,0.55,0.35,0.1,0.538,0.362,0.1,1.2,74.8,0.0084,0.0045,1.6
PS2519,C0140,2026-04-05,758317.9,0.55,0.35,0.1,0.612,0.288,0.1,6.2,78.1,-0.0011,-0.03,1.6
PS2520,C0140,2026-05-05,768457.95,0.55,0.35,0.1,0.526,0.374,0.1,2.4,84.2,0.0168,-0.0191,1.6
PS2521,C0141,2024-12-11,350767.61,0.9,0.08,0.02,0.82,0.16,0.02,8.0,56.6,0.1196,0.0108,10
PS2522,C0141,2025-01-10,358906.09,0.9,0.08,0.02,0.943,0.037,0.02,4.3,49.9,0.1187,-0.0233,10
PS2523,C0141,2025-02-09,349949.23,0.9,0.08,0.02,0.879,0.101,0.02,2.1,51.2,0.097,-0.0624,10
PS2524,C0141,2025-03-11,347586.18,0.9,0.08,0.02,0.892,0.088,0.02,0.8,56.8,-0.0244,0.008,10
PS2525,C0141,2025-04-10,348642.99,0.9,0.08,0.02,0.816,0.164,0.02,8.4,53.7,0.2235,-0.0087,10
PS2526,C0141,2025-05-10,339395.51,0.9,0.08,0.02,0.958,0.022,0.02,5.8,59.2,-0.0463,-0.0135,10
PS2527,C0141,2025-06-09,369108.95,0.9,0.08,0.02,0.974,0.006,0.02,7.4,61.1,0.1463,-0.0351,10
PS2528,C0141,2025-07-09,379701.65,0.9,0.08,0.02,0.789,0.191,0.02,11.1,60.5,-0.0483,0.0078,10
PS2529,C0141,2025-08-08,378096.02,0.9,0.08,0.02,0.89,0.09,0.02,1.0,59.1,-0.0274,-0.0193,10
PS2530,C0141,2025-09-07,378580.85,0.9,0.08,0.02,0.952,0.028,0.02,5.2,55.9,0.1234,-0.0017,10
PS2531,C0141,2025-10-07,375140.35,0.9,0.08,0.02,0.815,0.165,0.02,8.5,52.1,0.0935,-0.0065,10
PS2532,C0141,2025-11-06,381569.63,0.9,0.08,0.02,0.863,0.117,0.02,3.7,68.0,0.0073,0.0319,10
PS2533,C0141,2025-12-06,374208.13,0.9,0.08,0.02,0.93,0.05,0.02,3.0,66.8,0.0829,0.0536,10
PS2534,C0141,2026-01-05,387220.75,0.9,0.08,0.02,0.919,0.061,0.02,1.9,66.2,-0.0102,-0.0163,10
PS2535,C0141,2026-02-04,399870.33,0.9,0.08,0.02,0.83,0.15,0.02,7.0,68.2,-0.0166,0.0183,10
PS2536,C0141,2026-03-06,371643.87,0.9,0.08,0.02,0.902,0.078,0.02,0.2,82.0,0.0627,-0.0064,10
PS2537,C0141,2026-04-05,395964.92,0.9,0.08,0.02,0.891,0.089,0.02,0.9,67.7,0.0101,-0.0066,10
PS2538,C0141,2026-05-05,399855.3,0.9,0.08,0.02,0.827,0.153,0.02,7.3,70.9,0.0379,-0.009,10
PS2539,C0142,2024-12-11,479723.03,0.55,0.35,0.1,0.566,0.334,0.1,1.6,49.6,0.1337,0.0233,5.7
PS2540,C0142,2025-01-10,473731.87,0.55,0.35,0.1,0.497,0.403,0.1,5.3,40.7,0.0347,-0.0265,5.7
PS2541,C0142,2025-02-09,519106.06,0.55,0.35,0.1,0.583,0.317,0.1,3.3,55.2,0.0359,-0.0082,5.7
PS2542,C0142,2025-03-11,519561.89,0.55,0.35,0.1,0.515,0.385,0.1,3.5,53.4,0.0481,-0.0051,5.7
PS2543,C0142,2025-04-10,510360.38,0.55,0.35,0.1,0.608,0.292,0.1,5.8,61.2,0.1588,-0.0016,5.7
PS2544,C0142,2025-05-10,509986.04,0.55,0.35,0.1,0.519,0.381,0.1,3.1,44.1,-0.059,0.0184,5.7
PS2545,C0142,2025-06-09,519474.2,0.55,0.35,0.1,0.501,0.399,0.1,4.9,57.5,-0.0002,-0.0018,5.7
PS2546,C0142,2025-07-09,510880.35,0.55,0.35,0.1,0.59,0.31,0.1,4.0,59.2,0.1522,0.0793,5.7
PS2547,C0142,2025-08-08,512143.11,0.55,0.35,0.1,0.571,0.329,0.1,2.1,56.3,0.1081,0.0021,5.7
PS2548,C0142,2025-09-07,501377.15,0.55,0.35,0.1,0.606,0.294,0.1,5.6,63.0,-0.0236,0.0012,5.7
PS2549,C0142,2025-10-07,475148.53,0.55,0.35,0.1,0.56,0.34,0.1,1.0,74.1,0.2264,-0.0158,5.7
PS2550,C0142,2025-11-06,482201.22,0.55,0.35,0.1,0.558,0.342,0.1,0.8,71.0,-0.1147,0.0137,5.7
PS2551,C0142,2025-12-06,487165.78,0.55,0.35,0.1,0.568,0.332,0.1,1.8,67.8,0.1223,0.0228,5.7
PS2552,C0142,2026-01-05,473199.53,0.55,0.35,0.1,0.593,0.307,0.1,4.3,74.6,-0.0077,-0.0096,5.7
PS2553,C0142,2026-02-04,479616.38,0.55,0.35,0.1,0.544,0.356,0.1,0.6,67.7,0.0658,0.0294,5.7
PS2554,C0142,2026-03-06,488362.6,0.55,0.35,0.1,0.494,0.406,0.1,5.6,70.0,0.0418,-0.0171,5.7
PS2555,C0142,2026-04-05,521904.63,0.55,0.35,0.1,0.467,0.433,0.1,8.3,75.7,0.1117,0.0064,5.7
PS2556,C0142,2026-05-05,506938.74,0.55,0.35,0.1,0.593,0.307,0.1,4.3,74.5,0.0382,-0.0326,5.7
PS2557,C0143,2024-12-11,584260.0,0.75,0.2,0.05,0.838,0.112,0.05,8.8,47.3,0.0315,-0.0014,7.3
PS2558,C0143,2025-01-10,602189.37,0.75,0.2,0.05,0.766,0.184,0.05,1.6,50.9,0.0374,-0.0078,7.3
PS2559,C0143,2025-02-09,657278.56,0.75,0.2,0.05,0.786,0.164,0.05,3.6,51.8,0.0853,0.0295,7.3
PS2560,C0143,2025-03-11,687941.94,0.75,0.2,0.05,0.725,0.225,0.05,2.5,57.2,0.12,0.0091,7.3
PS2561,C0143,2025-04-10,710618.88,0.75,0.2,0.05,0.713,0.237,0.05,3.7,57.8,0.1048,0.0476,7.3
PS2562,C0143,2025-05-10,716974.0,0.75,0.2,0.05,0.708,0.242,0.05,4.2,53.3,-0.0215,0.0299,7.3
PS2563,C0143,2025-06-09,721372.47,0.75,0.2,0.05,0.791,0.159,0.05,4.1,64.2,0.0359,-0.0153,7.3
PS2564,C0143,2025-07-09,728844.53,0.75,0.2,0.05,0.7,0.25,0.05,5.0,56.2,0.0604,0.0313,7.3
PS2565,C0143,2025-08-08,783739.74,0.75,0.2,0.05,0.716,0.234,0.05,3.4,47.1,0.1815,0.0133,7.3
PS2566,C0143,2025-09-07,835039.66,0.75,0.2,0.05,0.824,0.126,0.05,7.4,49.8,0.0665,0.0228,7.3
PS2567,C0143,2025-10-07,888333.89,0.75,0.2,0.05,0.705,0.245,0.05,4.5,65.4,0.1817,0.0327,7.3
PS2568,C0143,2025-11-06,884494.06,0.75,0.2,0.05,0.697,0.253,0.05,5.3,68.1,0.0239,0.0026,7.3
PS2569,C0143,2025-12-06,844611.2,0.75,0.2,0.05,0.704,0.246,0.05,4.6,62.5,-0.0112,-0.0081,7.3
PS2570,C0143,2026-01-05,845122.44,0.75,0.2,0.05,0.786,0.164,0.05,3.6,80.1,0.1719,0.0548,7.3
PS2571,C0143,2026-02-04,827001.71,0.75,0.2,0.05,0.803,0.147,0.05,5.3,70.7,0.0066,0.0128,7.3
PS2572,C0143,2026-03-06,863677.2,0.75,0.2,0.05,0.729,0.221,0.05,2.1,74.2,-0.0605,0.0125,7.3
PS2573,C0143,2026-04-05,858866.71,0.75,0.2,0.05,0.744,0.206,0.05,0.6,77.8,-0.0537,0.0001,7.3
PS2574,C0143,2026-05-05,816439.49,0.75,0.2,0.05,0.734,0.216,0.05,1.6,72.6,0.0521,0.0445,7.3
PS2575,C0144,2024-12-11,96457.67,0.55,0.35,0.1,0.468,0.432,0.1,8.2,46.9,0.1515,-0.0058,7.1
PS2576,C0144,2025-01-10,97633.54,0.55,0.35,0.1,0.519,0.381,0.1,3.1,47.4,0.1022,-0.04,7.1
PS2577,C0144,2025-02-09,99463.6,0.55,0.35,0.1,0.637,0.263,0.1,8.7,51.5,0.1305,-0.0046,7.1
PS2578,C0144,2025-03-11,104588.84,0.55,0.35,0.1,0.51,0.39,0.1,4.0,44.6,0.1509,-0.0014,7.1
PS2579,C0144,2025-04-10,103464.94,0.55,0.35,0.1,0.58,0.32,0.1,3.0,59.2,-0.0793,0.0541,7.1
PS2580,C0144,2025-05-10,104738.2,0.55,0.35,0.1,0.498,0.402,0.1,5.2,55.9,0.0893,0.0172,7.1
PS2581,C0144,2025-06-09,107896.92,0.55,0.35,0.1,0.45,0.45,0.1,10.0,62.1,0.0661,-0.0177,7.1
PS2582,C0144,2025-07-09,104703.23,0.55,0.35,0.1,0.579,0.321,0.1,2.9,62.6,0.102,0.033,7.1
PS2583,C0144,2025-08-08,103308.94,0.55,0.35,0.1,0.563,0.337,0.1,1.3,56.7,0.0611,-0.0301,7.1
PS2584,C0144,2025-09-07,106964.81,0.55,0.35,0.1,0.536,0.364,0.1,1.4,56.5,0.1667,0.0144,7.1
PS2585,C0144,2025-10-07,109823.14,0.55,0.35,0.1,0.62,0.28,0.1,7.0,64.0,-0.0652,0.0394,7.1
PS2586,C0144,2025-11-06,115269.25,0.55,0.35,0.1,0.607,0.293,0.1,5.7,58.6,0.047,-0.0764,7.1
PS2587,C0144,2025-12-06,116231.09,0.55,0.35,0.1,0.612,0.288,0.1,6.2,60.3,-0.0138,0.0297,7.1
PS2588,C0144,2026-01-05,124469.31,0.55,0.35,0.1,0.47,0.43,0.1,8.0,61.6,0.079,0.0053,7.1
PS2589,C0144,2026-02-04,130625.01,0.55,0.35,0.1,0.552,0.348,0.1,0.2,77.4,0.2698,-0.0034,7.1
PS2590,C0144,2026-03-06,133287.71,0.55,0.35,0.1,0.587,0.313,0.1,3.7,77.9,-0.0121,-0.0058,7.1
PS2591,C0144,2026-04-05,135564.99,0.55,0.35,0.1,0.552,0.348,0.1,0.2,72.7,0.131,0.0123,7.1
PS2592,C0144,2026-05-05,134461.33,0.55,0.35,0.1,0.48,0.42,0.1,7.0,67.4,-0.0425,0.0108,7.1
PS2593,C0145,2024-12-11,86229.16,0.9,0.08,0.02,0.833,0.147,0.02,6.7,55.5,-0.0116,0.0153,5.9
PS2594,C0145,2025-01-10,87647.61,0.9,0.08,0.02,0.823,0.157,0.02,7.7,52.0,0.0308,0.0092,5.9
PS2595,C0145,2025-02-09,85080.32,0.9,0.08,0.02,0.858,0.122,0.02,4.2,47.9,0.075,0.0321,5.9
PS2596,C0145,2025-03-11,86393.14,0.9,0.08,0.02,0.927,0.053,0.02,2.7,53.3,0.0719,0.0787,5.9
PS2597,C0145,2025-04-10,91275.44,0.9,0.08,0.02,0.87,0.11,0.02,3.0,65.2,0.0696,0.0174,5.9
PS2598,C0145,2025-05-10,91329.63,0.9,0.08,0.02,1,0,0,11.1,59.7,0.1676,-0.0107,5.9
PS2599,C0145,2025-06-09,88270.43,0.9,0.08,0.02,0.806,0.174,0.02,9.4,65.3,-0.005,0.0371,5.9
PS2600,C0145,2025-07-09,87335.26,0.9,0.08,0.02,0.895,0.085,0.02,0.5,69.0,-0.0063,0.0138,5.9
PS2601,C0145,2025-08-08,84955.64,0.9,0.08,0.02,0.887,0.093,0.02,1.3,63.7,-0.1287,0.0028,5.9
PS2602,C0145,2025-09-07,83201.79,0.9,0.08,0.02,0.793,0.187,0.02,10.7,55.8,0.1029,0.0306,5.9
PS2603,C0145,2025-10-07,83993.54,0.9,0.08,0.02,0.9,0.08,0.02,0.0,66.3,0.022,0.0091,5.9
PS2604,C0145,2025-11-06,76956.4,0.9,0.08,0.02,0.895,0.085,0.02,0.5,71.9,0.0188,0.0058,5.9
PS2605,C0145,2025-12-06,77517.53,0.9,0.08,0.02,0.944,0.036,0.02,4.4,69.2,0.102,-0.0132,5.9
PS2606,C0145,2026-01-05,81857.56,0.9,0.08,0.02,0.939,0.041,0.02,3.9,64.2,0.0692,0.031,5.9
PS2607,C0145,2026-02-04,82570.43,0.9,0.08,0.02,0.936,0.044,0.02,3.6,73.4,0.0153,0.0071,5.9
PS2608,C0145,2026-03-06,85638.86,0.9,0.08,0.02,0.864,0.116,0.02,3.6,75.2,-0.0217,0.0059,5.9
PS2609,C0145,2026-04-05,83110.21,0.9,0.08,0.02,0.885,0.095,0.02,1.5,80.8,0.1136,0.0097,5.9
PS2610,C0145,2026-05-05,83786.5,0.9,0.08,0.02,0.915,0.065,0.02,1.5,77.2,-0.022,0.0005,5.9
PS2611,C0146,2024-12-11,247232.48,0.75,0.2,0.05,0.787,0.163,0.05,3.7,45.0,-0.0234,0.0108,8.3
PS2612,C0146,2025-01-10,255767.65,0.75,0.2,0.05,0.763,0.187,0.05,1.3,49.7,0.2019,0.0529,8.3
PS2613,C0146,2025-02-09,251731.82,0.75,0.2,0.05,0.796,0.154,0.05,4.6,56.8,0.0912,-0.0061,8.3
PS2614,C0146,2025-03-11,241388.65,0.75,0.2,0.05,0.758,0.192,0.05,0.8,53.1,-0.022,0.0045,8.3
PS2615,C0146,2025-04-10,244150.04,0.75,0.2,0.05,0.816,0.134,0.05,6.6,59.3,0.0369,-0.0373,8.3
PS2616,C0146,2025-05-10,244799.27,0.75,0.2,0.05,0.757,0.193,0.05,0.7,51.2,-0.0632,0.007,8.3
PS2617,C0146,2025-06-09,239592.14,0.75,0.2,0.05,0.739,0.211,0.05,1.1,52.1,0.0294,0.0419,8.3
PS2618,C0146,2025-07-09,242319.95,0.75,0.2,0.05,0.733,0.217,0.05,1.7,58.9,0.017,-0.048,8.3
PS2619,C0146,2025-08-08,242554.45,0.75,0.2,0.05,0.722,0.228,0.05,2.8,63.6,0.1063,0.0441,8.3
PS2620,C0146,2025-09-07,239796.3,0.75,0.2,0.05,0.816,0.134,0.05,6.6,63.2,-0.0882,0.0136,8.3
PS2621,C0146,2025-10-07,250130.85,0.75,0.2,0.05,0.766,0.184,0.05,1.6,68.1,-0.0228,0.0126,8.3
PS2622,C0146,2025-11-06,252275.89,0.75,0.2,0.05,0.711,0.239,0.05,3.9,70.4,0.0195,0.0436,8.3
